Population Issue,x,Run,3189 VCF Files cohort,1GP Files,x,Assay Type,BioProject,BioSample,Center Name,Consent,DNA-ID,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,Population_Description,population,ReleaseDate,Sample Name,sex,SRA Study,Super_Population_Code,Super_Population_Description,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,culture_collection,AvgSpotLen,Bases,Coriell_panel,Family_Id,Genome_coverage,Avg rDNA Coverage,Estimated Copy #
,218,ERR3988979,ERR3988979,ERR3988979,TRUE,WGS,PRJEB36890,SAMEA6603791,NYGC,public,,2020-04-21,2020-03-13,ERX3990844,Illumina NovaSeq 6000,HG02055,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,ACB,2020-04-24T00:00:00Z,HG02055,,ERP120144,AFR,,9804180639,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T16:41:00Z,1,,300,114554531700,,,36.95657484,9653.459967,261.2108944
,219,ERR3988980,ERR3988980,ERR3988980,TRUE,WGS,PRJEB36890,SAMEA6603792,NYGC,public,,2020-04-21,2020-03-13,ERX3990845,Illumina NovaSeq 6000,HG02056,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02056,,ERP120144,EAS,,9414119004,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T18:17:00Z,1,,300,110798827200,,,35.74494251,8243.484978,230.6196178
,220,ERR3988981,ERR3988981,ERR3988981,TRUE,WGS,PRJEB36890,SAMEA6603793,NYGC,public,,2020-04-21,2020-03-13,ERX3990846,Illumina NovaSeq 6000,HG02059,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02059,,ERP120144,EAS,,10062150733,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T16:05:00Z,1,,300,116245912500,,,37.50223323,7977.070302,212.7092073
,221,ERR3988982,ERR3988982,ERR3988982,TRUE,WGS,PRJEB36890,SAMEA6603794,NYGC,public,,2020-04-21,2020-03-13,ERX3990847,Illumina NovaSeq 6000,HG02068,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02068,,ERP120144,EAS,,10739702415,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T17:27:00Z,1,,300,113091351600,,,36.48453655,8422.176806,230.8423678
,222,ERR3988983,ERR3988983,ERR3988983,TRUE,WGS,PRJEB36890,SAMEA6603795,NYGC,public,,2020-04-21,2020-03-13,ERX3990848,Illumina NovaSeq 6000,HG02071,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02071,,ERP120144,EAS,,11597089690,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-29T01:42:00Z,1,,300,119457197700,,,38.5382298,8925.079766,231.5902887
,223,ERR3988984,ERR3988984,ERR3988984,TRUE,WGS,PRJEB36890,SAMEA6603796,NYGC,public,,2020-04-21,2020-03-13,ERX3990849,Illumina NovaSeq 6000,HG02074,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02074,,ERP120144,EAS,,13046573492,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T17:34:00Z,1,,300,142697641500,,,46.03585724,8375.735466,181.9393831
,224,ERR3988985,ERR3988985,ERR3988985,TRUE,WGS,PRJEB36890,SAMEA6603797,NYGC,public,,2020-04-21,2020-03-13,ERX3990850,Illumina NovaSeq 6000,HG02077,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02077,,ERP120144,EAS,,10952510826,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-26T02:35:00Z,1,,300,132353858100,,,42.69883687,8039.626333,188.286776
,225,ERR3988986,ERR3988986,ERR3988986,TRUE,WGS,PRJEB36890,SAMEA6603798,NYGC,public,,2020-04-21,2020-03-13,ERX3990851,Illumina NovaSeq 6000,HG02080,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02080,,ERP120144,EAS,,10961597504,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-26T18:32:00Z,1,,300,115566136500,,,37.28292988,11255.89154,301.9046942
,226,ERR3988987,ERR3988987,ERR3988987,TRUE,WGS,PRJEB36890,SAMEA6603799,NYGC,public,,2020-04-21,2020-03-13,ERX3990852,Illumina NovaSeq 6000,HG02083,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02083,,ERP120144,EAS,,9839799466,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T16:43:00Z,1,,300,114536268900,,,36.95068306,7550.159682,204.3307202
,227,ERR3988988,ERR3988988,ERR3988988,TRUE,WGS,PRJEB36890,SAMEA6603800,NYGC,public,,2020-04-21,2020-03-13,ERX3990853,Illumina NovaSeq 6000,HG02091,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,PEL,2020-04-24T00:00:00Z,HG02091,,ERP120144,AMR,,10001852042,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-26T04:00:00Z,1,,300,116728362000,,,37.65787684,11208.74959,297.646881
,228,ERR3988989,ERR3988989,ERR3988989,TRUE,WGS,PRJEB36890,SAMEA6603801,NYGC,public,,2020-04-21,2020-03-13,ERX3990854,Illumina NovaSeq 6000,HG02106,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,PEL,2020-04-24T00:00:00Z,HG02106,,ERP120144,AMR,,11744948026,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-26T02:27:00Z,1,,300,143542047000,,,46.30827191,6080.618973,131.3074041
,229,ERR3988990,ERR3988990,ERR3988990,TRUE,WGS,PRJEB36890,SAMEA6603802,NYGC,public,,2020-04-21,2020-03-13,ERX3990855,Illumina NovaSeq 6000,HG02120,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02120,,ERP120144,EAS,,9797101280,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T16:47:00Z,1,,300,115057075800,,,37.11870119,10890.45336,293.3953238
,230,ERR3988991,ERR3988991,ERR3988991,TRUE,WGS,PRJEB36890,SAMEA6603803,NYGC,public,,2020-04-21,2020-03-13,ERX3990856,Illumina NovaSeq 6000,HG02126,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02126,,ERP120144,EAS,,10168095438,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T16:35:00Z,1,,300,119574954000,,,38.5762193,5897.849857,152.8882292
,231,ERR3988992,ERR3988992,ERR3988992,TRUE,WGS,PRJEB36890,SAMEA6603804,NYGC,public,,2020-04-21,2020-03-13,ERX3990857,Illumina NovaSeq 6000,HG02129,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02129,,ERP120144,EAS,,11281603045,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-28T20:37:00Z,1,,300,117984755400,,,38.06320342,9621.514421,252.7773166
,232,ERR3988993,ERR3988993,ERR3988993,TRUE,WGS,PRJEB36890,SAMEA6603805,NYGC,public,,2020-04-21,2020-03-13,ERX3990858,Illumina NovaSeq 6000,HG02132,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02132,,ERP120144,EAS,,11311345755,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-26T01:57:00Z,1,,300,115105950600,,,37.13446875,7377.604176,198.6726732
,233,ERR3988994,ERR3988994,ERR3988994,TRUE,WGS,PRJEB36890,SAMEA6603806,NYGC,public,,2020-04-21,2020-03-13,ERX3990859,Illumina NovaSeq 6000,HG02135,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02135,,ERP120144,EAS,,10489196201,"run.zq,sra,cram","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T16:23:00Z,1,,300,117794844000,,,38.00193588,15588.32184,410.1980987
,234,ERR3988995,ERR3988995,ERR3988995,TRUE,WGS,PRJEB36890,SAMEA6603807,NYGC,public,,2020-04-21,2020-03-13,ERX3990860,Illumina NovaSeq 6000,HG02145,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,ACB,2020-04-24T00:00:00Z,HG02145,,ERP120144,AFR,,9512436047,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T18:05:00Z,1,,300,112553091600,,,36.31088785,11995.08127,330.3439265
,235,ERR3988996,ERR3988996,ERR3988996,TRUE,WGS,PRJEB36890,SAMEA6603808,NYGC,public,,2020-04-21,2020-03-13,ERX3990861,Illumina NovaSeq 6000,HG02148,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,PEL,2020-04-24T00:00:00Z,HG02148,,ERP120144,AMR,,9975277394,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T15:41:00Z,1,,300,118934782800,,,38.3696929,8990.76198,234.3193625
,236,ERR3988997,ERR3988997,ERR3988997,TRUE,WGS,PRJEB36890,SAMEA6603809,NYGC,public,,2020-04-21,2020-03-13,ERX3990862,Illumina NovaSeq 6000,HG02222,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,IBS,2020-04-24T00:00:00Z,HG02222,,ERP120144,EUR,,10577865672,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-26T01:52:00Z,1,,300,116062420500,,,37.44303665,6797.009464,181.5293329
,237,ERR3988998,ERR3988998,ERR3988998,TRUE,WGS,PRJEB36890,SAMEA6603810,NYGC,public,,2020-04-21,2020-03-13,ERX3990863,Illumina NovaSeq 6000,HG02225,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,IBS,2020-04-24T00:00:00Z,HG02225,,ERP120144,EUR,,9500289069,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T17:30:00Z,1,,300,112233856200,,,36.20789893,10816.12288,298.7227427
,238,ERR3988999,ERR3988999,ERR3988999,TRUE,WGS,PRJEB36890,SAMEA6603811,NYGC,public,,2020-04-21,2020-03-13,ERX3990864,Illumina NovaSeq 6000,HG02229,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,IBS,2020-04-24T00:00:00Z,HG02229,,ERP120144,EUR,,9747497216,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T16:25:00Z,1,,300,113154389400,,,36.50487325,11833.6385,324.1659934
,239,ERR3989000,ERR3989000,ERR3989000,TRUE,WGS,PRJEB36890,SAMEA6603812,NYGC,public,,2020-04-21,2020-03-13,ERX3990865,Illumina NovaSeq 6000,HG02234,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,IBS,2020-04-24T00:00:00Z,HG02234,,ERP120144,EUR,,9616364498,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T23:52:00Z,1,,300,111152098500,,,35.85891178,9610.048595,267.9961024
,240,ERR3989001,ERR3989001,ERR3989001,TRUE,WGS,PRJEB36890,SAMEA6603813,NYGC,public,,2020-04-21,2020-03-13,ERX3990866,Illumina NovaSeq 6000,HG02237,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,IBS,2020-04-24T00:00:00Z,HG02237,,ERP120144,EUR,,9453309926,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T15:16:00Z,1,,300,111576665100,,,35.99588172,9184.322518,255.1492581
,241,ERR3989002,ERR3989002,ERR3989002,TRUE,WGS,PRJEB36890,SAMEA6603814,NYGC,public,,2020-04-21,2020-03-13,ERX3990867,Illumina NovaSeq 6000,HG02240,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,IBS,2020-04-24T00:00:00Z,HG02240,,ERP120144,EUR,,9869641303,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T16:35:00Z,1,,300,114364611000,,,36.89530429,8720.082695,236.3466805
,242,ERR3989003,ERR3989003,ERR3989003,TRUE,WGS,PRJEB36890,SAMEA6603815,NYGC,public,,2020-04-21,2020-03-13,ERX3990868,Illumina NovaSeq 6000,HG02257,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,ACB,2020-04-24T00:00:00Z,HG02257,,ERP120144,AFR,,10702192167,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-26T01:20:00Z,1,,300,116491789200,,,37.5815558,7426.107856,197.5997986
,243,ERR3989004,ERR3989004,ERR3989004,TRUE,WGS,PRJEB36890,SAMEA6603816,NYGC,public,,2020-04-21,2020-03-13,ERX3990869,Illumina NovaSeq 6000,HG02258,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,ACB,2020-04-24T00:00:00Z,HG02258,,ERP120144,AFR,,10089474487,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T15:25:00Z,1,,300,113854787400,,,36.73082949,7450.644134,202.844429
,244,ERR3989005,ERR3989005,ERR3989005,TRUE,WGS,PRJEB36890,SAMEA6603817,NYGC,public,,2020-04-21,2020-03-13,ERX3990870,Illumina NovaSeq 6000,HG02261,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,PEL,2020-04-24T00:00:00Z,HG02261,,ERP120144,AMR,,9184255357,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-26T01:14:00Z,1,,300,109665621300,,,35.37935759,9561.594036,270.2591196
,245,ERR3989006,ERR3989006,ERR3989006,TRUE,WGS,PRJEB36890,SAMEA6603818,NYGC,public,,2020-04-21,2020-03-13,ERX3990871,Illumina NovaSeq 6000,HG02273,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,PEL,2020-04-24T00:00:00Z,HG02273,,ERP120144,AMR,,9384476162,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T18:09:00Z,1,,300,110213354100,,,35.55606233,9020.794202,253.7062208
,246,ERR3989007,ERR3989007,ERR3989007,TRUE,WGS,PRJEB36890,SAMEA6603819,NYGC,public,,2020-04-21,2020-03-13,ERX3990872,Illumina NovaSeq 6000,HG02279,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,PEL,2020-04-24T00:00:00Z,HG02279,,ERP120144,AMR,,10475108634,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-12-21T23:53:00Z,1,,300,114344428200,,,36.8887931,10078.33393,273.2085571
,247,ERR3989008,ERR3989008,ERR3989008,TRUE,WGS,PRJEB36890,SAMEA6603820,NYGC,public,,2020-04-21,2020-03-13,ERX3990873,Illumina NovaSeq 6000,HG02280,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,ACB,2020-04-24T00:00:00Z,HG02280,,ERP120144,AFR,,9583063000,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T16:22:00Z,1,,300,122266447500,,,39.44452524,12141.66501,307.816229
,248,ERR3989009,ERR3989009,ERR3989009,TRUE,WGS,PRJEB36890,SAMEA6603821,NYGC,public,,2020-04-21,2020-03-13,ERX3990874,Illumina NovaSeq 6000,HG02287,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,PEL,2020-04-24T00:00:00Z,HG02287,,ERP120144,AMR,,10009739793,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T17:04:00Z,1,,300,114259705500,,,36.86146061,7462.643909,202.4511179
,249,ERR3989010,ERR3989010,ERR3989010,TRUE,WGS,PRJEB36890,SAMEA6603822,NYGC,public,,2020-04-21,2020-03-13,ERX3990875,Illumina NovaSeq 6000,HG02293,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,PEL,2020-04-24T00:00:00Z,HG02293,,ERP120144,AMR,,9523623158,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T16:48:00Z,1,,300,112429458000,,,36.27100226,10109.09854,278.7102068
,250,ERR3989011,ERR3989011,ERR3989011,TRUE,WGS,PRJEB36890,SAMEA6603823,NYGC,public,,2020-04-21,2020-03-13,ERX3990876,Illumina NovaSeq 6000,HG02300,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,PEL,2020-04-24T00:00:00Z,HG02300,,ERP120144,AMR,,10538645440,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-26T01:16:00Z,1,,300,117372230400,,,37.865596,11545.22856,304.9002202
,251,ERR3989012,ERR3989012,ERR3989012,TRUE,WGS,PRJEB36890,SAMEA6603824,NYGC,public,,2020-04-21,2020-03-13,ERX3990877,Illumina NovaSeq 6000,HG02302,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,PEL,2020-04-24T00:00:00Z,HG02302,,ERP120144,AMR,,10340521868,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-26T02:37:00Z,1,,300,115523558400,,,37.26919371,7174.758224,192.511764
,252,ERR3989013,ERR3989013,ERR3989013,TRUE,WGS,PRJEB36890,SAMEA6603825,NYGC,public,,2020-04-21,2020-03-13,ERX3990878,Illumina NovaSeq 6000,HG02303,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,PEL,2020-04-24T00:00:00Z,HG02303,,ERP120144,AMR,,9744309996,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-26T00:21:00Z,1,,300,115647899100,,,37.30930741,10877.91715,291.5604151
,253,ERR3989014,ERR3989014,ERR3989014,TRUE,WGS,PRJEB36890,SAMEA6603826,NYGC,public,,2020-04-21,2020-03-13,ERX3990879,Illumina NovaSeq 6000,HG02316,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,ACB,2020-04-24T00:00:00Z,HG02316,,ERP120144,AFR,,10664433367,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-28T22:38:00Z,1,,300,107880836400,,,34.803566,10097.50811,290.1285493
,254,ERR3989015,ERR3989015,ERR3989015,TRUE,WGS,PRJEB36890,SAMEA6603827,NYGC,public,,2020-04-21,2020-03-13,ERX3990880,Illumina NovaSeq 6000,HG02321,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,ACB,2020-04-24T00:00:00Z,HG02321,,ERP120144,AFR,,12030658200,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T15:34:00Z,1,,300,118575241200,,,38.25370075,8728.1032,228.1636293
,255,ERR3989016,ERR3989016,ERR3989016,TRUE,WGS,PRJEB36890,SAMEA6603828,NYGC,public,,2020-04-21,2020-03-13,ERX3990881,Illumina NovaSeq 6000,HG02451,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,ACB,2020-04-24T00:00:00Z,HG02451,,ERP120144,AFR,,9325637377,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T17:27:00Z,1,,300,116697557100,,,37.64793883,10455.63429,277.7212941
,256,ERR3989017,ERR3989017,ERR3989017,TRUE,WGS,PRJEB36890,SAMEA6603829,NYGC,public,,2020-04-21,2020-03-13,ERX3990882,Illumina NovaSeq 6000,HG02463,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,GWD,2020-04-24T00:00:00Z,HG02463,,ERP120144,AFR,,9749224958,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T16:19:00Z,1,,300,118850346900,,,38.34245293,20724.85151,540.5197092
,257,ERR3989018,ERR3989018,ERR3989018,TRUE,WGS,PRJEB36890,SAMEA6603830,NYGC,public,,2020-04-21,2020-03-13,ERX3990883,Illumina NovaSeq 6000,HG02466,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,GWD,2020-04-24T00:00:00Z,HG02466,,ERP120144,AFR,,9717921361,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T15:35:00Z,1,,300,123165383700,,,39.73453213,17008.81929,428.0613959
,258,ERR3989019,ERR3989019,ERR3989019,TRUE,WGS,PRJEB36890,SAMEA6603831,NYGC,public,,2020-04-21,2020-03-13,ERX3990884,Illumina NovaSeq 6000,HG02492,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,PJL,2020-04-24T00:00:00Z,HG02492,,ERP120144,SAS,,8791423451,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T18:00:00Z,1,,300,113443524900,,,36.5981516,10233.50113,279.6179774
,259,ERR3989020,ERR3989020,ERR3989020,TRUE,WGS,PRJEB36890,SAMEA6603832,NYGC,public,,2020-04-21,2020-03-13,ERX3990885,Illumina NovaSeq 6000,HG02495,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,PJL,2020-04-24T00:00:00Z,HG02495,,ERP120144,SAS,,9934057993,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T17:36:00Z,1,,300,123788663700,,,39.93560924,11497.63475,287.9043281
,260,ERR3989021,ERR3989021,ERR3989021,TRUE,WGS,PRJEB36890,SAMEA6603833,NYGC,public,,2020-04-21,2020-03-13,ERX3990886,Illumina NovaSeq 6000,HG02514,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02514,,ERP120144,EAS,,9662002991,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T16:34:00Z,1,,300,122328868800,,,39.46466305,15018.00533,380.5431029
,261,ERR3989022,ERR3989022,ERR3989022,TRUE,WGS,PRJEB36890,SAMEA6603834,NYGC,public,,2020-04-21,2020-03-13,ERX3990887,Illumina NovaSeq 6000,HG02523,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02523,,ERP120144,EAS,,8879321617,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T15:54:00Z,1,,300,112387790700,,,36.25755993,11474.88501,316.4825496
,262,ERR3989023,ERR3989023,ERR3989023,TRUE,WGS,PRJEB36890,SAMEA6603835,NYGC,public,,2020-04-21,2020-03-13,ERX3990888,Illumina NovaSeq 6000,HG02524,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02524,,ERP120144,EAS,,12682469697,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T19:52:00Z,1,,300,107380128000,,,34.64203186,6742.017876,194.6195853
,263,ERR3989024,ERR3989024,ERR3989024,TRUE,WGS,PRJEB36890,SAMEA6603836,NYGC,public,,2020-04-21,2020-03-13,ERX3990889,Illumina NovaSeq 6000,HG02525,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02525,,ERP120144,EAS,,12659344735,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T18:33:00Z,1,,300,108062617800,,,34.86221071,7788.053553,223.3952866
,264,ERR3989025,ERR3989025,ERR3989025,TRUE,WGS,PRJEB36890,SAMEA6603837,NYGC,public,,2020-04-21,2020-03-13,ERX3990890,Illumina NovaSeq 6000,HG02526,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,KHV,2020-04-24T00:00:00Z,HG02526,,ERP120144,EAS,,12640911043,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T18:23:00Z,1,,300,108508008300,,,35.00589867,6554.914151,187.2517032
,265,ERR3989026,ERR3989026,ERR3989026,TRUE,WGS,PRJEB36890,SAMEA6603838,NYGC,public,,2020-04-21,2020-03-13,ERX3990891,Illumina NovaSeq 6000,HG02563,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,GWD,2020-04-24T00:00:00Z,HG02563,,ERP120144,AFR,,9778204778,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T17:37:00Z,1,,300,111656373600,,,36.02159658,10874.0501,301.8758503
,266,ERR3989027,ERR3989027,ERR3989027,TRUE,WGS,PRJEB36890,SAMEA6603839,NYGC,public,,2020-04-21,2020-03-13,ERX3990892,Illumina NovaSeq 6000,HG02569,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,GWD,2020-04-24T00:00:00Z,HG02569,,ERP120144,AFR,,9534471961,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-26T03:26:00Z,1,,300,120005029800,,,38.71496657,8819.382755,227.8029283
,267,ERR3989028,ERR3989028,ERR3989028,TRUE,WGS,PRJEB36890,SAMEA6603840,NYGC,public,,2020-04-21,2020-03-13,ERX3990893,Illumina NovaSeq 6000,HG02572,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,GWD,2020-04-24T00:00:00Z,HG02572,,ERP120144,AFR,,9962982816,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-25T18:04:00Z,1,,300,113450591400,,,36.60043134,10651.03185,291.0083695
,268,ERR3989029,ERR3989029,ERR3989029,TRUE,WGS,PRJEB36890,SAMEA6603841,NYGC,public,,2020-04-21,2020-03-13,ERX3990894,Illumina NovaSeq 6000,HG02575,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,,GWD,2020-04-24T00:00:00Z,HG02575,,ERP120144,AFR,,12109266516,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-04-26T12:27:00Z,1,,300,144023486100,,,46.46358956,10038.92166,216.0599678
